concept_code,target_concept_code,concept_tier,target_tier,n11,n10,n01,n00,support_both,odds_ratio,log_odds_ratio,phi,p_target_given_code,p_target_given_no_code,n_code_before_target_final,n_target_before_code_final
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-2,2,2,26,17,146,537,0.03581267217630854,5.555826426133593,1.714847183607404,0.21700922831710365,0.6046511627906976,0.21376281112737922,17,146
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-3,2,2,7,36,13,670,0.009641873278236915,10.205479452054794,2.3229247772311683,0.2073272088310329,0.16279069767441862,0.01903367496339678,36,13
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-4,2,2,3,40,0,683,0.004132231404958678,118.1358024691358,4.771834831106824,0.2567246691050668,0.06976744186046512,0.0,40,0
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-5,2,2,5,38,5,678,0.006887052341597796,17.623376623376622,2.8692262379811853,0.22067284164446177,0.11627906976744186,0.007320644216691069,38,5
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-6,2,2,6,37,3,680,0.008264462809917356,33.70095238095238,3.517526097521379,0.2883073317123564,0.13953488372093023,0.004392386530014641,37,3
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-7,2,2,9,34,31,652,0.012396694214876033,5.703933747412008,1.7411560679344422,0.16957797809228264,0.20930232558139536,0.04538799414348463,34,31
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-8,2,2,8,35,24,659,0.011019283746556474,6.445242885886749,1.8633423216215887,0.1735403414851411,0.18604651162790697,0.03513909224011713,35,24
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-9,2,2,7,36,17,666,0.009641873278236915,7.825831702544031,2.057430018643114,0.18206910890568143,0.16279069767441862,0.024890190336749635,36,17
32594-Symptoms_Ill_7,30158-Symtpom_Neuro-999,2,2,0,43,3,680,0.0,2.2348111658456484,0.8041567349415689,-0.016162753691827045,0.0,0.004392386530014641,43,3
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-1,2,2,28,15,624,59,0.03856749311294766,0.17518530953795294,-1.7419109536646444,-0.20476582176367786,0.6511627906976745,0.9136163982430454,15,624
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-2,2,2,9,34,39,644,0.012396694214876033,4.492937075765915,1.502506625041347,0.1445864111029014,0.20930232558139536,0.05710102489019034,34,39
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-3,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-4,2,2,1,42,3,680,0.0013774104683195593,6.862184873949579,1.9260258857739458,0.06015428798589659,0.023255813953488372,0.004392386530014641,42,3
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-5,2,2,12,31,23,660,0.01652892561983471,11.153326578858493,2.411737801288935,0.27041880953677777,0.27906976744186046,0.03367496339677892,31,23
32594-Symptoms_Ill_7,30160-Symptom_Inflamm-999,2,2,0,43,3,680,0.0,2.2348111658456484,0.8041567349415689,-0.016162753691827045,0.0,0.004392386530014641,43,3
32594-Symptoms_Ill_7,30166-Prev_exposure-1,2,2,28,15,549,134,0.03856749311294766,0.4500572367841733,-0.7983805114523783,-0.08921607615308082,0.6511627906976745,0.8038067349926794,15,549
32594-Symptoms_Ill_7,30166-Prev_exposure-2,2,2,15,28,125,558,0.02066115702479339,2.420283777172014,0.883884796588013,0.09921367933770703,0.3488372093023256,0.18301610541727673,28,125
32594-Symptoms_Ill_7,30166-Prev_exposure-3,2,2,0,43,4,679,0.0,1.735632183908046,0.5513717181603406,-0.01867606052991735,0.0,0.005856515373352855,43,4
32594-Symptoms_Ill_7,30166-Prev_exposure-999,2,2,0,43,8,675,0.0,0.9134550371872887,-0.09052112475060094,-0.02648540676936344,0.0,0.01171303074670571,43,8
32594-Symptoms_Ill_7,30183-states_specify-10,2,2,0,43,11,672,0.0,0.6721639180409795,-0.3972530425477939,-0.031121978447972248,0.0,0.016105417276720352,43,11
32594-Symptoms_Ill_7,30183-states_specify-11,2,2,0,43,8,675,0.0,0.9134550371872887,-0.09052112475060094,-0.02648540676936344,0.0,0.01171303074670571,43,8
32594-Symptoms_Ill_7,30183-states_specify-14,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-19,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-20,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-21,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,30183-states_specify-23,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-24,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-25,2,2,0,43,3,680,0.0,2.2348111658456484,0.8041567349415689,-0.016162753691827045,0.0,0.004392386530014641,43,3
32594-Symptoms_Ill_7,30183-states_specify-27,2,2,0,43,7,676,0.0,1.0367816091954023,0.03612130841399425,-0.024757594804010307,0.0,0.010248901903367497,43,7
32594-Symptoms_Ill_7,30183-states_specify-28,2,2,2,41,44,639,0.0027548209366391185,0.865710031135779,-0.14420526351579474,-0.017354327635970414,0.046511627906976744,0.06442166910688141,41,44
32594-Symptoms_Ill_7,30183-states_specify-3,2,2,0,43,3,680,0.0,2.2348111658456484,0.8041567349415689,-0.016162753691827045,0.0,0.004392386530014641,43,3
32594-Symptoms_Ill_7,30183-states_specify-33,2,2,2,41,22,661,0.0027548209366391185,1.7710843373493976,0.5715919789821384,0.01888124092355215,0.046511627906976744,0.032210834553440704,41,22
32594-Symptoms_Ill_7,30183-states_specify-34,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,30183-states_specify-38,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-39,2,2,0,43,7,676,0.0,1.0367816091954023,0.03612130841399425,-0.024757594804010307,0.0,0.010248901903367497,43,7
32594-Symptoms_Ill_7,30183-states_specify-40,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-41,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-42,2,2,0,43,11,672,0.0,0.6721639180409795,-0.3972530425477939,-0.031121978447972248,0.0,0.016105417276720352,43,11
32594-Symptoms_Ill_7,30183-states_specify-45,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,30183-states_specify-50,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,30183-states_specify-52,2,2,0,43,1,682,0.0,5.2298850574712645,1.6543893002963668,-0.009318690174611687,0.0,0.0014641288433382138,43,1
32594-Symptoms_Ill_7,30183-states_specify-6,2,2,0,43,4,679,0.0,1.735632183908046,0.5513717181603406,-0.01867606052991735,0.0,0.005856515373352855,43,4
32594-Symptoms_Ill_7,30183-states_specify-9,2,2,0,43,10,673,0.0,0.7372742200328407,-0.3047953799676427,-0.02965291309597455,0.0,0.014641288433382138,43,10
32594-Symptoms_Ill_7,30183-states_specify-999,2,2,0,43,0,683,0.0,15.71264367816092,2.754465718069366,,0.0,0.0,43,0
32594-Symptoms_Ill_7,31344-devices_own-1,2,2,32,4,488,147,0.04769001490312966,2.1807119299442737,0.7796513968564547,0.06495613430075656,0.8888888888888888,0.768503937007874,4,488
32594-Symptoms_Ill_7,31344-devices_own-2,2,2,22,14,279,356,0.03278688524590164,1.9792116464129295,0.6826986070430425,0.07780868442467558,0.6111111111111112,0.4393700787401575,14,279
32594-Symptoms_Ill_7,31344-devices_own-3,2,2,33,3,576,59,0.04918032786885246,0.9878577623590633,-0.012216556821876891,0.0074542080640926465,0.9166666666666666,0.9070866141732283,3,576
32594-Symptoms_Ill_7,31344-devices_own-4,2,2,2,34,57,578,0.0029806259314456036,0.7290485192186515,-0.3160149933327325,-0.027218671435675176,0.05555555555555555,0.08976377952755905,34,57
32594-Symptoms_Ill_7,31344-devices_own-5,2,2,7,29,81,554,0.010432190760059613,1.7297494021004471,0.5479765437400953,0.044647151800368795,0.19444444444444445,0.12755905511811025,29,81
32594-Symptoms_Ill_7,31344-devices_own-999,2,2,0,36,7,628,0.0,1.1479452054794521,0.13797356633964628,-0.024447213656641424,0.0,0.011023622047244094,36,7
32594-Symptoms_Ill_7,31346-past12mo_tech-1,2,2,23,13,416,219,0.03427719821162444,0.9173891778933796,-0.0862234933859418,-0.007688817346086868,0.6388888888888888,0.6551181102362205,13,416
32594-Symptoms_Ill_7,31346-past12mo_tech-2,2,2,19,17,222,413,0.028315946348733235,2.0708186195826643,0.7279439974976838,0.0836822883906275,0.5277777777777778,0.34960629921259845,17,222
32594-Symptoms_Ill_7,31346-past12mo_tech-3,2,2,15,21,229,406,0.022354694485842028,1.2769417844657243,0.24446798827884925,0.026248359528792575,0.4166666666666667,0.3606299212598425,21,229
32594-Symptoms_Ill_7,31346-past12mo_tech-4,2,2,9,27,144,491,0.013412816691505217,1.1750235923246304,0.16128822596870393,0.01247515104928897,0.25,0.22677165354330708,27,144
32594-Symptoms_Ill_7,31346-past12mo_tech-5,2,2,9,27,169,466,0.013412816691505217,0.9507642799678198,-0.05048911259913693,-0.008238626080213184,0.25,0.26614173228346455,27,169
32594-Symptoms_Ill_7,31346-past12mo_tech-6,2,2,1,35,49,586,0.0014903129657228018,0.5006402048655569,-0.6918675898543203,-0.04237649438394392,0.027777777777777776,0.07716535433070866,35,49
32594-Symptoms_Ill_7,31346-past12mo_tech-998,2,2,6,30,104,531,0.00894187779433681,1.0839281512275472,0.08059161966536231,0.0017572277350854464,0.16666666666666666,0.16377952755905512,30,104
32594-Symptoms_Ill_7,31346-past12mo_tech-999,2,2,0,36,6,629,0.0,1.3266596417281349,0.2826642354344193,-0.022616697548325265,0.0,0.009448818897637795,36,6
32594-Symptoms_Ill_7,31350-healthdevice_type-1,2,2,4,32,12,623,0.005961251862891207,6.906461538461539,1.932457428252418,0.13619207983473913,0.1111111111111111,0.01889763779527559,32,12
32594-Symptoms_Ill_7,31350-healthdevice_type-2,2,2,2,34,15,620,0.0029806259314456036,2.900888265544647,1.065016988556302,0.045790081049491824,0.05555555555555555,0.023622047244094488,34,15
32594-Symptoms_Ill_7,31350-healthdevice_type-3,2,2,0,36,5,630,0.0,1.5703611457036115,0.45130562201815794,-0.020630619788716175,0.0,0.007874015748031496,36,5
32594-Symptoms_Ill_7,31350-healthdevice_type-4,2,2,0,36,5,630,0.0,1.5703611457036115,0.45130562201815794,-0.020630619788716175,0.0,0.007874015748031496,36,5
32594-Symptoms_Ill_7,31350-healthdevice_type-5,2,2,0,36,5,630,0.0,1.5703611457036115,0.45130562201815794,-0.020630619788716175,0.0,0.007874015748031496,36,5
32594-Symptoms_Ill_7,31350-healthdevice_type-6,2,2,0,36,2,633,0.0,3.4712328767123286,1.2445098267386474,-0.01301866125086614,0.0,0.0031496062992125984,36,2
32594-Symptoms_Ill_7,31350-healthdevice_type-999,2,2,0,36,1,634,0.0,5.794520547945205,1.7569127378978868,-0.009198711248624035,0.0,0.0015748031496062992,36,1
32594-Symptoms_Ill_7,31356-past12_recommended-1,2,2,23,13,385,250,0.03427719821162444,1.1311428159677186,0.12322846322726473,0.01504216000248646,0.6388888888888888,0.6062992125984252,13,385
32594-Symptoms_Ill_7,31356-past12_recommended-2,2,2,14,22,252,383,0.020864381520119227,0.9787898789878988,-0.02143828769194934,-0.0036674562778124704,0.3888888888888889,0.3968503937007874,22,252
32594-Symptoms_Ill_7,31356-past12_recommended-3,2,2,14,22,143,492,0.020864381520119227,2.2117692605497483,0.793792765628622,0.08712329346965883,0.3888888888888889,0.2251968503937008,22,143
32594-Symptoms_Ill_7,31356-past12_recommended-4,2,2,16,20,269,366,0.02384500745156483,1.0945744151319063,0.09036562573982669,0.009491891327652834,0.4444444444444444,0.42362204724409447,20,269
32594-Symptoms_Ill_7,31356-past12_recommended-998,2,2,6,30,97,538,0.00894187779433681,1.1770491803278689,0.16301061188086727,0.008695533383364727,0.16666666666666666,0.15275590551181104,30,97
32594-Symptoms_Ill_7,31356-past12_recommended-999,2,2,0,36,13,622,0.0,0.6316590563165906,-0.4594054982539122,-0.03346748805725998,0.0,0.02047244094488189,36,13
32594-Symptoms_Ill_7,31386-covid_results-1,2,2,3,33,31,604,0.004470938897168405,2.0049751243781095,0.6956316538876073,0.035459263872699556,0.08333333333333333,0.048818897637795275,33,31
32594-Symptoms_Ill_7,31386-covid_results-2,2,2,33,3,600,35,0.04918032786885246,0.5658379921493993,-0.5694474747030153,-0.027506032277641868,0.9166666666666666,0.9448818897637795,3,600
32594-Symptoms_Ill_7,31386-covid_results-3,2,2,0,36,5,630,0.0,1.5703611457036115,0.45130562201815794,-0.020630619788716175,0.0,0.007874015748031496,36,5
32594-Symptoms_Ill_7,31386-covid_results-4,2,2,0,36,0,635,0.0,17.410958904109588,2.857099830041063,,0.0,0.0,36,0
32594-Symptoms_Ill_7,31386-covid_results-5,2,2,0,36,11,624,0.0,0.7438951756998213,-0.29585514695196313,-0.0307389311747136,0.0,0.01732283464566929,36,11
32594-Symptoms_Ill_7,31386-covid_results-999,2,2,0,36,4,631,0.0,1.9223744292237444,0.6535611038658806,-0.018438749593496704,0.0,0.006299212598425197,36,4
32594-Symptoms_Ill_7,31393-join_why-1,2,2,19,17,326,309,0.028315946348733235,1.056267775103916,0.0547417280483978,0.006488427216820429,0.5277777777777778,0.5133858267716536,17,326
32594-Symptoms_Ill_7,31393-join_why-2,2,2,25,11,439,196,0.037257824143070044,0.9913933818073898,-0.008643869020739717,0.0015152213207618817,0.6944444444444444,0.6913385826771653,11,439
32594-Symptoms_Ill_7,31393-join_why-3,2,2,25,11,341,294,0.037257824143070044,1.9122159271755046,0.6482627408759728,0.07124481634021815,0.6944444444444444,0.537007874015748,11,341
32594-Symptoms_Ill_7,31393-join_why-4,2,2,17,19,212,423,0.02533532041728763,1.7885369532428357,0.5813979410874048,0.0657555179544043,0.4722222222222222,0.33385826771653543,19,212
32594-Symptoms_Ill_7,31393-join_why-5,2,2,25,11,343,292,0.037257824143070044,1.8881716347066642,0.6356089718046832,0.0698589611424353,0.6944444444444444,0.5401574803149606,11,343
32594-Symptoms_Ill_7,31393-join_why-6,2,2,17,19,277,358,0.02533532041728763,1.1593901593901594,0.14789414221295313,0.016349985877664126,0.4722222222222222,0.43622047244094486,19,277
32594-Symptoms_Ill_7,31393-join_why-7,2,2,0,36,11,624,0.0,0.7438951756998213,-0.29585514695196313,-0.0307389311747136,0.0,0.01732283464566929,36,11
32594-Symptoms_Ill_7,31393-join_why-8,2,2,0,36,0,635,0.0,17.410958904109588,2.857099830041063,,0.0,0.0,36,0
32594-Symptoms_Ill_7,31393-join_why-9,2,2,0,36,10,625,0.0,0.8160469667318982,-0.20328336840490296,-0.029286242758574752,0.0,0.015748031496062992,36,10
32594-Symptoms_Ill_7,31393-join_why-999,2,2,0,36,1,634,0.0,5.794520547945205,1.7569127378978868,-0.009198711248624035,0.0,0.0015748031496062992,36,1
32594-Symptoms_Ill_7,31396-join_hear-1,2,2,12,24,201,434,0.01788375558867362,1.1001671139919988,0.09546209007628326,0.008131498207795582,0.3333333333333333,0.3165354330708661,24,201
32594-Symptoms_Ill_7,31396-join_hear-2,2,2,9,27,301,334,0.013412816691505217,0.3832654907281773,-0.9590273426649875,-0.10124701194169936,0.25,0.47401574803149604,27,301
32594-Symptoms_Ill_7,31396-join_hear-3,2,2,3,33,35,600,0.004470938897168405,1.7672903090182888,0.5694474747030154,0.027506032277641868,0.08333333333333333,0.05511811023622047,33,35
32594-Symptoms_Ill_7,31396-join_hear-4,2,2,1,35,15,620,0.0014903129657228018,1.6915038618809632,0.5256179923462553,0.006137688607353044,0.027777777777777776,0.023622047244094488,35,15
32594-Symptoms_Ill_7,31396-join_hear-5,2,2,3,33,13,622,0.004470938897168405,4.817578772802653,1.572271472558826,0.0928406160922771,0.08333333333333333,0.02047244094488189,33,13
32594-Symptoms_Ill_7,31396-join_hear-6,2,2,12,24,122,513,0.01788375558867362,2.1386922115785088,0.7601945261414053,0.0795895173398414,0.3333333333333333,0.1921259842519685,24,122
32594-Symptoms_Ill_7,31396-join_hear-7,2,2,2,34,33,602,0.0029806259314456036,1.3032662773091066,0.2648736343706303,0.0036350731884510624,0.05555555555555555,0.05196850393700787,34,33
32594-Symptoms_Ill_7,31396-join_hear-999,2,2,0,36,1,634,0.0,5.794520547945205,1.7569127378978868,-0.009198711248624035,0.0,0.0015748031496062992,36,1
32594-Symptoms_Ill_7,31405-skipped_why-1,2,2,1,35,9,626,0.0014903129657228018,2.7865085248332098,1.024789387356422,0.02530005971643541,0.027777777777777776,0.014173228346456693,35,9
32594-Symptoms_Ill_7,31405-skipped_why-2,2,2,0,36,22,613,0.0,0.3735159817351598,-0.9847944862077994,-0.043838267234185054,0.0,0.03464566929133858,36,22
32594-Symptoms_Ill_7,31405-skipped_why-3,2,2,0,36,15,620,0.0,0.5483870967741935,-0.6007738604289302,-0.03600460888492479,0.0,0.023622047244094488,36,15
32594-Symptoms_Ill_7,31405-skipped_why-4,2,2,35,1,579,56,0.05216095380029806,2.3074489502444635,0.8361425637457945,0.04882406691255609,0.9722222222222222,0.9118110236220472,1,579
32594-Symptoms_Ill_7,31405-skipped_why-5,2,2,0,36,11,624,0.0,0.7438951756998213,-0.29585514695196313,-0.0307389311747136,0.0,0.01732283464566929,36,11
32594-Symptoms_Ill_7,32588-Symptoms_Ill_1,2,2,5,38,8,675,0.006887052341597796,11.352941176470589,2.4294768448486694,0.18613103647572463,0.11627906976744186,0.01171303074670571,38,8
32594-Symptoms_Ill_7,32589-Symptoms_Ill_2,2,2,0,43,0,683,0.0,15.71264367816092,2.754465718069366,,0.0,0.0,43,0
32594-Symptoms_Ill_7,32590-Symptoms_Ill_3,2,2,10,33,14,669,0.013774104683195593,14.471950591868245,2.6722123340371553,0.279981829694959,0.23255813953488372,0.020497803806734993,33,14
32594-Symptoms_Ill_7,32591-Symptoms_Ill_4,2,2,3,40,4,679,0.004132231404958678,13.049382716049383,2.568740831197799,0.15438540015656926,0.06976744186046512,0.005856515373352855,40,4
32594-Symptoms_Ill_7,32592-Symptoms_Ill_5,2,2,9,34,18,665,0.012396694214876033,9.90560125342734,2.2931003803200682,0.22821899627996173,0.20930232558139536,0.02635431918008785,34,18
32594-Symptoms_Ill_7,32593-Symptoms_Ill_6,2,2,10,33,70,613,0.013774104683195593,2.7275325500158782,1.0033973726652001,0.098052242535037,0.23255813953488372,0.10248901903367497,33,70
32594-Symptoms_Ill_7,32595-Symptoms_Ill_8,2,2,7,36,13,670,0.009641873278236915,10.205479452054794,2.3229247772311683,0.2073272088310329,0.16279069767441862,0.01903367496339678,36,13
32594-Symptoms_Ill_7,32596-Symptoms_Ill_9,2,2,9,34,6,677,0.012396694214876033,28.701226309921964,3.356939850421446,0.33274883589831744,0.20930232558139536,0.008784773060029283,34,6
32594-Symptoms_Ill_7,32597-Symptoms_Ill_10,2,2,19,24,71,612,0.026170798898071626,6.818181818181818,1.91959284073794,0.24204290875068674,0.4418604651162791,0.10395314787701318,24,71
32594-Symptoms_Ill_7,32598-Symptoms_Ill_11,2,2,11,32,23,660,0.015151515151515152,9.945335515548281,2.2971036488457792,0.2481857642031654,0.2558139534883721,0.03367496339677892,32,23
32594-Symptoms_Ill_7,32599-Symptoms_Ill_12,2,2,21,22,88,595,0.028925619834710745,6.429755178907722,1.8609364627047136,0.23758683889285356,0.4883720930232558,0.12884333821376281,22,88
32594-Symptoms_Ill_7,32600-Symptoms_Ill_13,2,2,5,38,16,667,0.006887052341597796,5.779220779220779,1.7542688603125562,0.13077850019669437,0.11627906976744186,0.02342606149341142,38,16
32594-Symptoms_Ill_7,32601-Symptoms_Ill_14,2,2,6,37,3,680,0.008264462809917356,33.70095238095238,3.517526097521379,0.2883073317123564,0.13953488372093023,0.004392386530014641,37,3
32594-Symptoms_Ill_7,32602-Symptoms_Ill_15,2,2,8,35,5,678,0.011019283746556474,29.53777208706786,3.3856698540513994,0.3181380040576615,0.18604651162790697,0.007320644216691069,35,5
32594-Symptoms_Ill_7,32603-Symptoms_Ill_16,2,2,9,34,9,674,0.012396694214876033,19.55072463768116,2.9730123516104965,0.2977316624427939,0.20930232558139536,0.013177159590043924,34,9
32594-Symptoms_Ill_7,32604-Symptoms_Ill_17,2,2,13,30,23,660,0.01790633608815427,12.440530170910359,2.5209597046432846,0.2921168627690612,0.3023255813953488,0.03367496339677892,30,23
32594-Symptoms_Ill_7,32605-Symptoms_Ill_18,2,2,3,40,2,681,0.004132231404958678,23.558024691358025,3.159466513645307,0.19077571304029375,0.06976744186046512,0.0029282576866764276,40,2
32594-Symptoms_Ill_7,32606-Symptoms_Ill_19,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,32607-Symptoms_Ill_20,2,2,0,43,0,683,0.0,15.71264367816092,2.754465718069366,,0.0,0.0,43,0
32594-Symptoms_Ill_7,32608-Symptoms_Ill_21,2,2,7,36,88,595,0.009641873278236915,1.3826329231483632,0.32398959673528993,0.023761513316567177,0.16279069767441862,0.12884333821376281,36,88
32594-Symptoms_Ill_7,32609-Symptoms_Ill_22,2,2,0,43,0,683,0.0,15.71264367816092,2.754465718069366,,0.0,0.0,43,0
32594-Symptoms_Ill_7,32610-Symptoms_Ill_23,2,2,9,34,19,664,0.012396694214876033,9.383500557413601,2.23895288715278,0.22247227832382613,0.20930232558139536,0.027818448023426062,34,19
32594-Symptoms_Ill_7,32611-Symptoms_Ill_24,2,2,2,41,0,683,0.0027548209366391185,82.34939759036145,4.410971141361452,0.20947000293052523,0.046511627906976744,0.0,41,0
32594-Symptoms_Ill_7,32612-Symptoms_Ill_25,2,2,7,36,64,619,0.009641873278236915,1.9735584581076775,0.6798382372212892,0.054901933959141114,0.16279069767441862,0.09370424597364568,36,64
32594-Symptoms_Ill_7,32613-Symptoms_Ill_26,2,2,12,31,14,669,0.01652892561983471,18.3223864258347,2.9081236141813664,0.3284659224170653,0.27906976744186046,0.020497803806734993,31,14
32594-Symptoms_Ill_7,32614-Symptoms_Ill_27,2,2,0,43,2,681,0.0,3.1333333333333333,1.1420974006078486,-0.013187716143503052,0.0,0.0029282576866764276,43,2
32594-Symptoms_Ill_7,32615-Symptoms_Ill_28,2,2,3,40,1,682,0.004132231404958678,39.32098765432099,3.671758413333825,0.21781498501752447,0.06976744186046512,0.0014641288433382138,40,1
32594-Symptoms_Ill_7,32616-Symptoms_Ill_29,2,2,11,32,11,672,0.015151515151515152,20.692307692307693,3.0297620221403023,0.3300885116915625,0.2558139534883721,0.016105417276720352,32,11
32594-Symptoms_Ill_7,32617-Symptoms_Ill_30,2,2,3,40,8,675,0.004132231404958678,6.867828612926652,1.9268479882868572,0.1121838758008302,0.06976744186046512,0.01171303074670571,40,8
32594-Symptoms_Ill_7,32618-Symptoms_Ill_999,2,2,0,43,0,683,0.0,15.71264367816092,2.754465718069366,,0.0,0.0,43,0
32594-Symptoms_Ill_7,bin_30106-currently_pregnant,2,2,0,42,11,666,0.0,0.681841432225064,-0.3829581522407574,-0.031046312498679552,0.0,0.01624815361890694,42,11
32594-Symptoms_Ill_7,bin_30107-alcohol_consume,2,2,27,16,423,243,0.0380818053596615,0.9582841401023219,-0.042610947803473964,-0.0035829674614047038,0.627906976744186,0.6351351351351351,16,423
32594-Symptoms_Ill_7,bin_30117-Deaf,2,2,0,43,10,669,0.0,0.7328954570333881,-0.3107522106868342,-0.029823550416652016,0.0,0.014727540500736377,43,10
32594-Symptoms_Ill_7,bin_30118-Blind,2,2,0,43,7,675,0.0,1.0352490421455938,0.03464201820340498,-0.02479298618154141,0.0,0.010263929618768328,43,7
32594-Symptoms_Ill_7,bin_30119-Concentrating,2,2,2,41,33,640,0.002793296089385475,1.1517712641611222,0.14130098714327072,-0.002779543800346873,0.046511627906976744,0.04903417533432392,41,33
32594-Symptoms_Ill_7,bin_30120-Walking,2,2,2,41,38,643,0.0027624309392265192,1.0068846815834767,0.006861090379945161,-0.009609550507626597,0.046511627906976744,0.055800293685756244,41,38
32594-Symptoms_Ill_7,bin_30121-Dressing,2,2,0,43,8,674,0.0,0.9121027721433401,-0.09200260650304388,-0.0265232938063277,0.0,0.011730205278592375,43,8
32594-Symptoms_Ill_7,bin_30122-Errands,2,2,0,43,15,662,0.0,0.4912866147571376,-0.7107275847194073,-0.03676130875392956,0.0,0.022156573116691284,43,15
32594-Symptoms_Ill_7,bin_30123-ColorBlind,2,2,0,43,7,663,0.0,1.0168582375478927,0.016717714575413732,-0.025225715647885866,0.0,0.010447761194029851,43,7
32594-Symptoms_Ill_7,bin_31401-research_before,2,2,6,30,165,466,0.008995502248875561,0.6007131890446239,-0.5096376812414934,-0.04907280415996025,0.16666666666666666,0.26148969889064977,30,165
32594-Symptoms_Ill_7,target_athome_positive,2,2,6,34,36,624,0.008571428571428572,3.223545761365892,1.170481921841464,0.09329556203566844,0.15,0.05454545454545454,34,36
32594-Symptoms_Ill_7,target_pcr_positive,2,2,11,26,41,448,0.02091254752851711,4.689929529438508,1.5454175566392259,0.18287996721442798,0.2972972972972973,0.08384458077709611,26,41
32595-Symptoms_Ill_8,30103-conditionsrisks-10,2,2,1,19,13,692,0.001379310344827586,3.9458689458689458,1.372669195155573,0.037562253251266914,0.05,0.018439716312056736,19,13
32595-Symptoms_Ill_8,30103-conditionsrisks-13,2,2,1,19,61,644,0.001379310344827586,0.8061288305190745,-0.21551170989476678,-0.02139168839543793,0.05,0.08652482269503546,19,61
32595-Symptoms_Ill_8,30103-conditionsrisks-14,2,2,6,14,96,609,0.008275862068965517,2.8313382169019117,1.0407494680514486,0.077171743892661,0.3,0.13617021276595745,14,96
32595-Symptoms_Ill_8,30103-conditionsrisks-15,2,2,1,19,1,704,0.001379310344827586,36.12820512820513,3.587073865769034,0.15170394293864012,0.05,0.0014184397163120568,19,1
32595-Symptoms_Ill_8,30103-conditionsrisks-16,2,2,0,20,13,692,0.0,1.2511291779584464,0.22404648591280207,-0.02275894460047382,0.0,0.018439716312056736,20,13
32595-Symptoms_Ill_8,30103-conditionsrisks-17,2,2,1,19,25,680,0.001379310344827586,2.052790346907994,0.7192000124656035,0.012806163517184662,0.05,0.03546099290780142,19,25
32595-Symptoms_Ill_8,30103-conditionsrisks-19,2,2,1,19,23,682,0.001379310344827586,2.234042553191489,0.8038127484474646,0.015907132485759135,0.05,0.032624113475177303,19,23
32595-Symptoms_Ill_8,30103-conditionsrisks-2,2,2,4,16,47,658,0.005517241379310344,3.780861244019139,1.3299518260124794,0.08539516000762477,0.2,0.06666666666666667,16,47
